KO,NC_128,NC_134,NC_136,NC_137,NC_138,NC_139,NC_140,NC_143,NC_144,NC_145,NC_146,NC_147,NC_148,NC_149,NC_150,NC_151,NC_152,NC_153,NC_154,NC_155,NC_156,NC_157,NC_158,NC_159,NC_160,NC_161,NC_162,NC_163,NC_164,NC_165,NC_166,NC_167,NC_168,NC_169,NC_173,NC_174,NC_176,NC_177,NC_180,NC_181,NC_182,NC_183,NC_184,NC_185,NC_186,NC_199,NC_200,NC_201,NC_202,NC_204,NC_205,NC_206,NC_207,NC_209,NC_210,NC_214,NC_218,NC_219,NC_220,NC_224,NC_225,NC_241,SLE_1,SLE_100,SLE_106,SLE_11,SLE_113,SLE_117,SLE_119,SLE_12,SLE_120,SLE_121,SLE_122,SLE_125,SLE_129,SLE_131,SLE_132,SLE_170,SLE_171,SLE_172,SLE_175,SLE_178,SLE_179,SLE_18,SLE_189,SLE_19,SLE_191,SLE_192,SLE_193,SLE_195,SLE_196,SLE_197,SLE_198,SLE_2,SLE_212,SLE_213,SLE_215,SLE_216,SLE_226,SLE_227,SLE_228,SLE_229,SLE_23,SLE_232,SLE_234,SLE_235,SLE_24,SLE_243,SLE_244,SLE_247,SLE_248,SLE_249,SLE_250,SLE_251,SLE_252,SLE_253,SLE_254,SLE_255,SLE_256,SLE_257,SLE_26,SLE_266,SLE_267,SLE_269,SLE_27,SLE_271,SLE_272,SLE_273,SLE_276,SLE_277,SLE_278,SLE_279,SLE_280,SLE_281,SLE_37,SLE_39,SLE_40,SLE_45,SLE_48,SLE_50,SLE_52,SLE_53,SLE_54,SLE_56,SLE_59,SLE_6,SLE_62,SLE_63,SLE_69,SLE_7,SLE_71,SLE_72,SLE_75,SLE_78,SLE_80,SLE_82,SLE_83,SLE_84,SLE_85,SLE_87,SLE_89,SLE_91,SLE_92,SLE_95,SLE_99
K00383,0,0,0,0,0,0,0,0,0,0,0,0.00026791,0,0,0,0.000326373,0.000189082,0,0,0.00035454,0,0,0,0.000212968,0.000235327,0,0,0.000122726,0,0,0,0,0,0,0,0,0,6.62E-05,0,0,0,0,0,0,0,0,0,0,0,0.000104342,0,0,0,0,0,0,0,0.000147029,0,0,0,0.000179622,0,0,0,0.000124567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537,0,0.000182215,0,0,0,0,0,0,0,0,0.000223457,0,0,0,0.000252301,0,0,9.95E-05,0.000224017,0,0,0,0.000253468,0,0,0.000215252,0,0,0,0,0,0,0.000178075,0,0,0,0.000153765,0.000650777,0,0,0,0,0,0,0.001886452,0,0,0.000237054,0,0,7.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147873,0,0,0,0.000151918,0.000202612,0,0,0
K00384,0.000639862,0.000502217,0.000307481,0.000791188,0.001152812,0.000807557,0.000358801,0.000713992,0.000725635,0.000770038,0.000475704,0.000679944,0.000240385,0.000700897,0.000598491,0.001034801,0.001021718,0.000741071,0.000954219,0.000331332,0.000356665,0.000888291,0.000747957,0.000224561,0.000699212,0.000837412,0.001187396,0.001020664,0.000459812,0.000548228,0.000614028,0.001027394,0.00101124,0.000163475,0.000396569,0.001098049,0.000850284,0.000715224,0.000570605,0.00055882,0.000262732,0.000869622,0.000626065,0.000872662,0.000712524,0.000293389,0.000475417,0.000550838,0.000388716,0.000691428,0.000859854,0.000286714,0.000747723,0.0004957,0.00049177,0.000212581,0.000669858,0.000455361,0.001045281,0.001147123,0.000932028,0.000504994,0.000297333,0.001015142,0,0.00093349,0.000562871,0.000872462,0.000685538,0.00114856,0.000152872,0.000419726,0.000568515,0.000363369,0.000913017,0.000684337,0,0.000658874,0.001300097,0.001031524,0.000815441,0,0.000601157,0.000584788,0.000601648,0.000381964,0.001027516,0.00019662,0.000730637,0.000771269,0.000533898,0.000886271,0.000183775,0.000320233,0.000289854,0.001112069,0.000435838,0.000522172,0.000865085,0.001122626,0.000768938,0.001055699,0.000627268,0.000805867,0.000991005,0.000795936,0.000822219,0.000486484,0.000682925,0.001046399,0.000970596,0.000324424,0.000767451,0.000171508,0.00084321,0.000369487,0.000678802,0.000426704,0.00071675,0.000740516,0.000808292,0.001388925,0.000430366,0.000450515,0.000627508,0.001007958,0.000597798,0.000912731,0.000981911,0,0.000139679,0.000258529,0.000512548,0.000251546,0.001054845,0.000973722,0.001014235,0.000912441,0.000754688,0.000743776,0.000473199,0.000908563,0.000868875,0.000538383,0.000562915,0.000840816,0.000510379,0.000622677,0.000495055,0.001068231,0,0.000724407,0.000767442,0.000520484,0,0.000584248,0.000708298,0.000502281,0.000583677,0.000231183,0.000254942,0.000156333,0.000120135,0.000725187,0.000658424
K00394,8.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211616,0,0,0,0,0,0,0,0,0.000106379,0,0,0,0,0,0,0,0,0,0.000117635,0,0,0,0,0,0,0,0,0.000287082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223233,0,0,0,0,0,0,0,0.000101181,0,0,0,0,0,0.000126191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016279,0,0,0,0,0,0.000599457,0.000150734,0.000184529,0,0,0,0.00011002,0,0,9.82E-05,0,0,0,0.000137531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158771,0,0,0,0,8.84E-05,7.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00412,9.31E-05,0.000170964,0.000199427,0,0.000135027,0.000109246,0.000166353,0,0,0.000323663,0,0,0.000147995,0,0,0,0.000196619,0,0,0,0,0,0,0,0.00023718,0.000195205,8.40E-05,0,0,0.000129467,0.000113663,0.000237202,9.76E-05,0,0.000199528,0,0,8.39E-05,0.000163749,0.00027036,0.000164722,0.000217234,0.000139934,0.00013171,0.000110781,0,0.000385451,0,0.000240935,0.000137957,0.000123624,0.000143126,0.000193757,0.000156309,0.000110224,0,0.000107478,0.000178669,0,0,0.000103088,0.000207337,0,0,0,0,0,0,0,0,0,0,0.000200825,0.000134928,9.30E-05,0,0,0,0.000338934,0,0.000140088,0.000326557,0,0.000110538,0,0.000136187,0,0,0,0,0.000178674,0.000132027,0,0,0,0.000260736,0,0,0,0.000243857,0.000111283,0.000127138,9.86E-05,0.000210097,0.000202368,0.000120868,0,0.000288687,0.000119001,0,0.000225092,0.000287176,0.000133354,0.00030712,0.000133611,0,0,0.000220742,0.000136431,0.000122219,0.00027402,0,0,0,0.0001833,0.000126246,0,0.000161111,0,0,0.000288545,0.000125956,0.000218475,0.000214471,9.70E-05,0,0,0,0,0.000146268,0.00012877,0.000106403,0,0,9.02E-05,7.81E-05,0,0,0,0,0,0,0,0.000188211,0,0,0.000141812,0.000115568,0,0,0,0,0,0.000132282,0
K00425,0,0,0,0,0.000117231,0,0,0,0,0,0,0,0.000177141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48E-05,0,0,0,0,0,0,8.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00432,0,0,0.000209056,0,0,0,0.000209394,0,0,0.000248109,0,0,0,0,0,0,0,0,0.000209544,0,0.00017511,0.000130832,0,0,0,0.000185923,0,0,0,0,0,0.000188378,0,0,0,0,0,0,0,0.000250654,0.000179081,0,0.000172036,0,0,0,0.000350351,0,0,0.000138671,0,0,0,0.000175809,0,0.000240941,0,0.000173591,0,0,0.000109392,0.00020542,0,0,0,0.000158495,0,0,0,0,0,0.000164673,0,0,0,8.25E-05,0,0,0,0,0,0,0,0,0,0,0,0.000244996,0,0,0,0,0,0.000137792,0,0,0,0,0,0,0,0,0,0,0,0.000123735,0,0,0,0,0,0,0,0,0,0.000142443,0,0.000184675,0.000133168,0,0,0,0,0,0.000288453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130693,0,0,0,0,0.000104241,8.78E-05,0.000164946,0,0,0,0,0,0,0,0,0.000369063,0.000162834,0,0,0,0,0,0,0.000166846,0
K00433,0,0,0,0,0,0,0,0.000131394,0,0,0,0,0,0,0,0,0,0.000172771,0,0,0,0.000126988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162874,0,0,6.81E-05,0,0,0,0,0,0,0,0,0,0.000170158,0,0,0,0,0,0,0.000115439,0,0,0,0,0,0,0,0,0,0,9.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59E-05,0,0,0.000105199,0,0,0,0,0,0,0.000122929,0,0,0,0,0,0,0.000104685,0,0,0,0,0,0,0,0,0,0,0.000203156,0,0,0,0.000114523,5.78E-05,0,0,0.000150653,0,0,0.000111555,0.000121721,0,0,0,0,0.000100763,0,0,0,0,0.000167786,0,0,0,0,0,0.00010257,0.00014291,0,0,0,0,0
K00525,0.000641936,0.000592302,0.000177719,0.000759053,0.000958202,0.000719637,0.000457371,0.000570889,0.00119076,0.000817361,0.000792728,0.000291036,0.000614954,0.000890003,0.000823745,0.000814296,0.000739485,0.000683929,0.000479378,0,0.000398322,0.000676643,0.00063759,0.000240758,0.00044493,0.000283887,0.000611876,0.000857744,0,0.000778963,0.000656572,0.000914334,0.000566956,0.000542475,0.000642595,0.000798608,0.000638308,0.000590343,0.001213412,0.000405192,0.000300506,0.001012353,0.000521781,0.000694985,0.000749856,0,0,0.000311193,0,0.000389828,0.001116274,0.00049005,0.001139823,0.000160813,0.000571151,0.000410784,0.000784264,0.000436553,0.000500089,0.000928906,0.000486511,0.000168099,0.000539463,0.0008573,0.000664851,0.000448024,0.00084917,0.001249557,0.000464597,0.000635326,0.000580857,0.000450199,0.000220896,0.000722689,0.000469666,0.000894351,0.000830196,0.000526996,0.001432958,0.000684683,0.000713142,0.000552273,0.000558247,0.000704259,0.000456296,0.000571695,0.000839394,0.000216932,0.000572719,0.00038927,0.000250767,0.000661375,0.000993738,0.000539441,0.000514314,0.001185896,0.000943001,0.000583942,0.000589434,0.000975197,0.000469247,0.000848011,0.000613644,0.000626534,0.000842128,0.000385783,0.000743808,0,0.000427992,0.000803618,0.000413763,0.000204314,0.00063621,0.000520294,0.000904433,0.000335877,0.00039073,0.000171107,0.000504135,0.000736534,0.000809556,0.000521433,0,0.000167531,0,0.000804008,0.000834658,0.0003371,0.000739566,0,0,0.000372467,0.000619217,0.000690101,0.000666106,0.000375149,0.00052556,0.000795449,0.000681892,0.000621339,0.0006484,0.000416822,0.000670616,0.000229994,0.00047285,0.00046138,0.000626318,0.000784034,0.000317131,0.000893695,0,0.001089962,0.000766499,0.000489879,0,0.000172665,0.000594997,0.001010234,0.000609331,0.000484907,0.000591685,0.000173403,0.000405476,0.000779303,0
K00528,0.000676373,0.000670226,0,0.000623666,0.000321534,0.000226571,0.000556713,0.000351622,0.000769937,0.000541528,0.001191434,0,0.000609734,0.000476228,0.000753014,0.000834826,0.000402078,0.000971217,0.000216379,0,0.000674959,0.00022139,0.00035394,0.000195946,0.000269516,0.00057786,0.000607757,0.000346063,0.001088121,0.000350951,0.000911643,0.000203145,0.000687554,0.000286587,0.000967347,0.000353832,0.000519219,0.001051354,0.000646946,0.000160077,0.000427435,0.000455761,0.000227855,0.000903416,0.000251097,0.000986044,0.000354884,0.000936169,0.000844776,0.000258505,0.000713538,0.000995407,9.41E-05,0.000514677,0.001041453,0,0.000759747,0.000299012,0.001064577,0.000607577,0.000495535,0.000447655,0.00061358,0.000243886,0.000373603,0.00022383,0.000574456,0.000772286,0.001118017,0.000984602,0.000157741,0.000797855,0.001422517,0.000917623,0.00110734,0.001137004,0,0.000532212,0.000690264,0.001181652,0.000687037,0.000894878,0.000229181,0.000526233,0.000508006,0.000591227,0.000685055,0.00057267,0.001121738,0.00105487,0.00063971,0.000694791,0.000361914,0.001203194,0.000964871,0.000528284,0,0.000917077,0.000889679,0.000343161,0.0008045,0.000575237,0.00106294,0.000255807,0.000710506,0.00044042,0.000120157,0.00089033,0.000771917,0.00044862,0.000276648,0,0.000913386,0,0.000863585,0.001196333,0.000913473,0.001157187,0.00030954,0.001002692,0.000298587,0.000600876,0.000461176,0.001177235,0.000942434,0.000869057,0.00071793,0.000601341,0.000348601,0,0.000876569,0.000404053,0.000511712,0.000419091,0.001116313,0.001112282,0.000795947,0.000963051,0.001224812,0.000673156,0.001189136,0.000815424,0.000708014,0.001991994,0.000875312,0.000694567,0.000889504,0.001053171,0,0.000312971,0,0.000719135,0.000881683,0.001135108,0,0.001142072,0.000608456,0.000671937,0.001078889,0.001096708,0.000676338,0.001350052,0.001171823,0.000560896,0
K00533,7.50E-05,0,0,0,0,0,0,0.000129738,0.000137555,0,0,0,0.000240988,0.000113213,0.000142581,0,0,0.000177239,0,0,0.000107233,0,0.000112607,0.000191584,0,0.000238938,0.000211774,0,0.000188894,0,0.000103044,0,0.000102121,0.000188346,0.000292212,0.0001169,8.67E-05,7.77E-05,0,0,0.00010295,0,0.000134101,0,5.98E-05,0,0,0,0.000584506,8.69E-05,8.24E-05,0.000136253,0,0,0.000120911,0,0,0,0.000128611,0,0.00015636,0,0,0,0,0.000100854,0.000250631,0.000183868,0.000159033,7.36E-05,0,0.000253835,0,0.000112841,8.04E-05,8.64E-05,0.000321893,0,0,0.000274404,0,0,0,9.33E-05,0,0.000118283,0,0.000617338,0,0,0.000102179,9.51E-05,0,0,0.000170203,0,0,0,0.000152168,0,9.32E-05,0,9.49E-05,0,0.000179426,0,0,0,0,0.000100315,0,0,0,0,0.000247327,9.13E-05,0,0,9.53E-05,0.0001072,0,0,0,0,0.000131682,0.000106289,0,0,0,0,0.000285419,9.78E-05,0,0,0,0.000211777,0,0,0,0.000120273,0.000116479,0.000112439,0.000111344,0.000107073,6.61E-05,6.95E-05,0.000123717,0,0,0.000113953,0,0,0,0,0,0.000180687,0,9.63E-05,9.35E-05,0.000107704,0.000122334,0.000190713,0.000184696,0,0
K00548,9.31E-05,0.000161917,0.00014737,0.00028183,0.000248962,0.000107326,0.000172897,0.000155801,0.000170423,0.000281854,0.000194386,0.000245015,0.00033277,0.000144101,0.000295971,0,0.000220115,0.000267303,0.000193577,0.000354962,0.000173375,0.000229808,0.000169014,0.000244716,0.000264915,0.000153656,9.56E-05,0.000173413,0.000351105,0.000124714,0.000232429,0.000224138,0.000107451,0.000188843,0.000202351,0.000185286,0.000135405,8.90E-05,0.000183179,0.000222495,0.000161032,0.000380598,0.000146739,0.000135373,0.000120494,0.000273083,0,0.000290993,0.000216931,0.000245167,0.000222948,0.000279774,0.000181894,0.000160265,0.000144401,0.00022926,0.000106095,0.000163111,0.000263238,0.00014434,0.000174485,0.000230182,0.000210999,0.000325679,0,0.000139354,0.000182088,0.000220888,0.000320144,0.000116031,0.000217131,0.000340071,0.000218108,0.000125939,0.000260596,0.000187099,0.000454967,0.000152916,0.000332665,0.000287652,0.000246765,0.000332344,0.000352943,0.00011203,0.000152483,0.000128264,0.000595492,0.000241342,0.00036387,0.000243401,0.00016275,0.00023379,0.00024981,0.000364576,0.000207505,0.000266359,0.001152905,0.000153877,0.000329221,0.000416703,0.000115869,0.000148699,0.000115415,0.00024682,0.000226375,0.000106358,0.000171388,0.000564654,0.000282659,0.000151304,0.000236538,0.000251765,0.000294757,0.000310862,0.000255465,0.000141213,0.000248147,0.000200736,0.000116405,0.000158048,0.00025143,0.000146546,0,0.000191835,0.000177927,0.000371545,0.00037207,0.000175649,0.000160526,0,0.000313432,0.000139024,0.000222822,0.000195177,0.000208033,8.74E-05,0.000145351,0.000278302,0.000205669,0.000137872,0.000129595,0.000289977,0.000276012,0.000277716,0.000180004,0.000133687,0.000285637,0.000256459,0.000434511,0.000319386,0,0.000354499,0.000312775,0.000183695,0,0.000416147,0.000158363,0.000114954,0.000246989,0.000154608,0.000167953,0.000204876,0.000254934,0.000141395,0.000839639
K00549,0.00012991,9.74E-05,9.37E-05,0.000415892,0.000183487,5.48E-05,0,0,0,0,0.000134444,0,0,0,0.000238308,0.001037236,0,0,0.000161825,0,0,0,0.000332172,0,0,0.000235657,0.000263778,0,0.000292883,0.000325169,0.000188264,0,9.23E-05,0,0.000118546,0.000147256,0,0.000117265,0.000159111,0.000139341,0.000340243,0.000135603,0.000122823,0,0,0,0,8.42E-05,0.000133941,0,0.000170939,0.000138859,0.000158529,0,0.000244559,0,0,0.00024846,0.000220407,0.000193711,7.49E-05,0.000306394,0.000178051,0.000355482,0,8.14E-05,0,0.000142716,0.000111043,6.13E-05,0,0.00049256,0.000115602,0.000313564,0.000163548,9.82E-05,0,0,0.000463849,0,0.000289575,0,0,0.000100578,0.000132917,0.000107383,0.000163178,0,0.000215513,0,0,0.000211362,0,0.000173477,0,0,0,0.000117889,8.24E-05,0.00052665,0.000143954,0,0.00024452,0,0,0.000200982,0,0.000156357,0.00039258,0.000108279,0,0,0.000176668,0.000190494,0.000155344,0.000323861,0.000169415,0.000125928,7.34E-05,0,0.000386585,0,0.000543707,0.000108828,0.000106158,0.000297528,0,9.40E-05,0.000298513,0,0.000170988,0,0,0,0.000224365,0.000203136,0.000188205,0,0,7.69E-05,8.23E-05,0.000233709,0.000137427,0.000132307,0.000288331,4.15E-05,0.000105114,0.000170342,0,0.000297433,0,0.000150847,0.000111684,0.00041348,0,0.000129628,0.000209225,0.000348691,0.000196355,0.000204544,0.00036468,0.000162196,0.000156085,0.000125174,0.000485216
K00554,0,0,0.000180748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011434,0,0,0,0,0,0,0,0,0,0,8.72E-05,0,0,0,0,0.000135123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-05,0.000157345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00558,0,0.000131342,0,0,0.000100688,8.40E-05,0.000148843,0.000132751,0,0,0,0.00025161,0,0,0,0,0,0.000210163,0,0,0,0.000147419,0,0,0,0,0,0,0.000214268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205266,0,0.000115721,0.000206104,0,0,0.000104941,0,0.000126993,0,0,6.70E-05,0,0,0,9.20E-05,0,0.000189827,0.000159061,0,0,0.000300127,0,0,9.35E-05,0.000345179,0,0,0,0.000162367,9.13E-05,0,0,0,0,0,0,0.000180581,0,0,0,0,0,9.64E-05,0,0,0,0.000199022,0,0,0,0,0,0,0,0,0,0,0,0.000190281,0.000100984,0.000168343,0,0,0,0,0,0,0.000294644,0,0,0,0.000191764,9.37E-05,0,0,0,0,0.000183297,0,0,0,0,0.000143183,0,0,0,0,0.000154348,9.24E-05,6.65E-05,0,0,0,0.000122789,0,0,0.000122326,0,0,7.80E-05,0.000148131,0,0,0,0,0.000155339,0,0,0,0.00020537,0.000133512,8.99E-05,0,0.000235914,0,0,0,0.000113496,0
K00560,0.000147007,0.000268832,0.000104571,0.000212232,0.000289445,9.12E-05,0.000111636,0.000189008,0.000117391,0.000164276,0,0.000238764,0.000255252,0.00010832,0,0.000269607,0.000317068,0,0,0,0,0.000106414,0.000149904,0,0.000413855,0.000148957,0.000128381,0,0,0,0.000136177,0.000185607,7.78E-05,0,0.000319982,0,0.00017748,0.000131074,0,0.000119919,8.85E-05,0.000184498,9.50E-05,8.74E-05,0.000145486,0,0.000210432,8.16E-05,0.000150632,0.000196538,8.14E-05,9.05E-05,0.000182731,8.90E-05,0.000183638,0,0.000165448,9.55E-05,0,0.000304253,0.000142946,0.000136047,0.00017297,0.000249507,0,0.000220842,0,0,0,8.18E-05,0.000325859,0,0.000109329,0.000148797,0.000121003,0.000139327,0,0.000192096,0,0,0.000166466,0,0.00035952,0.000164869,0.000108276,7.12E-05,0.000157706,0.000154473,0.000163118,0.000156901,0,0.000175469,0,0.000171947,0,0.00041745,0.000348361,0.000179211,0,0.000163767,0.000155329,0.000231213,8.35E-05,0.000347257,0.000453031,0.000134863,0.00016154,0.000164267,0,0.000197911,0.000225858,0.000222644,9.37E-05,0.0001793,0.000117177,0,0.000243616,0,0.000155874,0.00020613,0.000431652,0.000133829,0,0,0.000126271,7.43E-05,0.000122198,0.00024401,9.05E-05,0,0,0.000104728,0.000352588,0.000280966,0.000160497,0.000117336,0.000279088,0.000118435,0.000121805,0.000153542,0.000157673,8.19E-05,0.000220724,8.78E-05,6.48E-05,9.71E-05,0,0.000148225,0,0.000123809,0,0.000270779,0.000117909,0.000133317,0,0,0,0.000159373,0.000238096,0,0,0,0,0.000176679,0
K00561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122443,0,0,0,0,0,0,0,0,0,0,0,0
K00566,3.24E-05,6.60E-05,0.000196934,9.15E-05,7.52E-05,4.11E-05,0.000211355,6.84E-05,0.000211821,0.000122636,7.31E-05,0.000123999,9.85E-05,7.79E-05,6.81E-05,0.000527322,8.77E-05,0.000110198,0.000108293,0.000181006,6.35E-05,5.33E-05,6.49E-05,0.000104375,0.000141192,0.000176642,0.000132848,7.19E-05,8.09E-05,4.93E-05,0.000143558,8.40E-05,5.52E-05,9.39E-05,8.18E-05,0.000103163,7.41E-05,0.000114315,7.83E-05,0.000101277,0.000168945,8.50E-05,6.00E-05,5.58E-05,4.12E-05,0.00011922,0.000233625,4.36E-05,0.000100053,0.000159133,4.21E-05,0.000171676,8.18E-05,0.000179077,7.98E-05,0.000112997,5.10E-05,6.65E-05,5.78E-05,8.47E-05,0.000119574,0.000250859,9.77E-05,7.69E-05,0.000184658,5.20E-05,9.03E-05,8.75E-05,7.19E-05,6.75E-05,9.92E-05,7.03E-05,8.78E-05,5.02E-05,0.000129222,5.30E-05,0.000208617,9.54E-05,0.00014119,6.23E-05,6.49E-05,0,0.000108058,6.00E-05,7.14E-05,7.09E-05,8.89E-05,0.000100838,6.64E-05,9.08E-05,6.16E-05,6.86E-05,0.000103121,0.000111471,0.000102316,0.000109757,0,0.000169819,9.28E-05,9.13E-05,0.00013303,7.69E-05,6.52E-05,9.75E-05,8.96E-05,0.00014489,7.18E-05,0.000127321,8.49E-05,6.30E-05,0.000109561,0.000115538,6.13E-05,0.00014811,7.41E-05,0.000142787,5.76E-05,9.02E-05,0.000158407,8.51E-05,0.000166564,6.04E-05,0.000258774,9.03E-05,7.68E-05,5.41E-05,0.000109134,9.06E-05,0.000206046,0.000797076,0.000124531,5.08E-05,9.34E-05,8.45E-05,0.000141915,9.41E-05,7.28E-05,6.33E-05,0.000101946,5.52E-05,7.15E-05,5.72E-05,8.34E-05,6.60E-05,0.000128966,0.00011228,0.00010444,7.08E-05,0.000202552,6.98E-05,0.001010922,0.000119879,9.18E-05,7.11E-05,0.000787975,0.000111988,5.88E-05,6.22E-05,7.84E-05,5.98E-05,6.55E-05,8.09E-05,0.000100626,0.000198233,0.000397016
K00575,7.61E-05,0,0,0,0.000122871,0,0,0,0.000137967,0,0.000313053,0,0,0,0,0,0,0,0,0,0.000124596,0,0,0,0,0,8.94E-05,0,0,0,0.000184012,0,0,0,0,0,0,6.63E-05,0,0,0,0,0,0,0,0,0,9.58E-05,0,0,0,0,0,0,0,0,0,0,0.000104651,0,0,0,0,0,0,0.000110665,0.000132302,0,0,0,0,0.000145802,0,0.000106349,0,9.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179489,0,9.13E-05,0.000208759,0,0,0,0,0,0.000293179,0,0,0,0,0,0,0,0,0,0.000121333,0,0,0,0.000117845,0,0,0,0,0,0,0.000112831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189006,6.37E-05,0,0.000150915,0.000182141,0,9.93E-05,8.01E-05,0.000120535,0.000122666,7.84E-05,5.41E-05,0,0.000246619,0,0,0,0.000148962,0,0,0,0,0,9.68E-05,0,0.000123589,0.000116338,0,0,0,0
K00600,0.001839831,0.001930253,0.001646522,0.001765267,0.001859522,0.00196451,0.001654401,0.002221569,0.001741382,0.002214128,0.001907156,0.001848051,0.001989255,0.001872852,0.001439234,0.002265355,0.001085637,0.001177497,0.002689993,0.00158874,0.001662103,0.002149496,0.002429565,0.001573731,0.001561501,0.00210289,0.002364767,0.001620269,0.001033271,0.001997116,0.001775315,0.001399208,0.001973605,0.0009355,0.001882454,0.001252799,0.001763776,0.001996484,0.001881497,0.003171313,0.001693917,0.002199814,0.002260164,0.001925173,0.001579302,0.00125916,0.001972536,0.002287745,0.001901603,0.001507653,0.001927089,0.002190575,0.002169936,0.002756003,0.002237493,0.001949414,0.001835193,0.001907671,0.001433085,0.001806967,0.002068747,0.001619193,0.001682145,0.002572908,0.001558396,0.002025334,0.001872921,0.002297121,0.001404967,0.001643066,0.001465429,0.001861905,0.001580232,0.00219273,0.002399733,0.002605357,0.001945791,0.001534446,0,0.001491187,0.002779925,0.000929019,0.0029807,0.002077275,0.001987032,0.001769377,0.001735848,0.002886995,0.001992465,0.001302043,0.002546069,0.002148075,0.002477329,0.00074614,0.001739973,0.001773115,0.00141055,0.002117675,0.001726884,0.001017216,0.002568055,0.001836903,0.001846215,0.002454218,0.002050353,0.002275252,0.001634555,0.001412614,0.001393202,0.002043327,0.001306673,0.001672311,0.001654603,0.001358254,0.001923228,0.001529301,0.001724031,0.002065608,0.001897497,0.00183164,0.002224924,0.002288728,0.003718112,0.002277218,0.0017309,0.001821467,0.00205255,0.001891143,0.002072083,0,0.000646718,0.001458384,0.001905697,0.001464809,0.002139416,0.002048384,0.001783328,0.001301592,0.001967498,0.001792126,0.001966769,0.002249843,0.001961874,0.001780213,0.002235581,0.002370048,0.0015561,0.001480773,0.00076968,0.001833008,0,0.002005404,0.00161164,0.001890024,0,0.000749126,0.001140243,0.001585148,0.001715426,0.002200207,0.001965046,0.001547716,0.00049068,0.001884119,0.001414637
